statue,raw_material,category_ids,series_01,series_02,attribute_set,grouped_sku,edp_number,sku,image_detail,icons,vender_name,number_of_flute,outside_diameter,shank_diameter,length_of_cut,length_below_shank,overall_length,corner_radius,ball_nose_radius,taper,coating,single_double,shank_type,name,description,short_description,type,product_type_id,price,qty,visibility,weight,tax_class_id
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300230,YNEBCAJDF,,,YG-1,2,3,6,4.5,30,70,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300235,YNEBCAKDF,,,YG-1,2,3,6,4.5,35,70,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300240,YNEBCALDF,,,YG-1,2,3,6,4.5,40,80,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300308,YNEBCAMDF,,,YG-1,2,3,6,4.5,8,50,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300310,YNEBCANDF,,,YG-1,2,3,6,4.5,10,50,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300312,YNEBCAODF,,,YG-1,2,3,6,4.5,12,50,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300314,YNEBCAPDF,,,YG-1,2,3,6,4.5,14,60,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300316,YNEBCAQDF,,,YG-1,2,3,6,4.5,16,60,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300320,YNEBCARDF,,,YG-1,2,3,6,4.5,20,60,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300326,YNEBCASDF,,,YG-1,2,3,6,4.5,26,65,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300330,YNEBCATDF,,,YG-1,2,3,6,4.5,30,70,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300335,YNEBCAUDF,,,YG-1,2,3,6,4.5,35,70,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300340,YNEBCAVDF,,,YG-1,2,3,6,4.5,40,80,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300508,YNEBCAWDF,,,YG-1,2,3,6,4.5,8,50,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300510,YNEBCAXDF,,,YG-1,2,3,6,4.5,10,50,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300512,YNEBCAYDF,,,YG-1,2,3,6,4.5,12,50,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300514,YNEBCAZDF,,,YG-1,2,3,6,4.5,14,60,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300516,YNEBCBADF,,,YG-1,2,3,6,4.5,16,60,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300520,YNEBCBBDF,,,YG-1,2,3,6,4.5,20,60,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300526,YNEBCBCDF,,,YG-1,2,3,6,4.5,26,65,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300530,YNEBCBDDF,,,YG-1,2,3,6,4.5,30,70,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300535,YNEBCBEDF,,,YG-1,2,3,6,4.5,35,70,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610300540,YNEBCBFDF,,,YG-1,2,3,6,4.5,40,80,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301008,YNEBCBGDF,,,YG-1,2,3,6,4.5,8,50,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301010,YNEBCBHDF,,,YG-1,2,3,6,4.5,10,50,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301012,YNEBCBIDF,,,YG-1,2,3,6,4.5,12,50,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301014,YNEBCBJDF,,,YG-1,2,3,6,4.5,14,60,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301016,YNEBCBKDF,,,YG-1,2,3,6,4.5,16,60,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301020,YNEBCBLDF,,,YG-1,2,3,6,4.5,20,60,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301026,YNEBCBMDF,,,YG-1,2,3,6,4.5,26,65,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301030,YNEBCBNDF,,,YG-1,2,3,6,4.5,30,70,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301035,YNEBCBODF,,,YG-1,2,3,6,4.5,35,70,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610301040,YNEBCBPDF,,,YG-1,2,3,6,4.5,40,80,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400110,YNEBCBQDF,,,YG-1,2,4,6,6,10,50,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400112,YNEBCBRDF,,,YG-1,2,4,6,6,12,50,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400114,YNEBCBSDF,,,YG-1,2,4,6,6,14,60,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400116,YNEBCBTDF,,,YG-1,2,4,6,6,16,60,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400120,YNEBCBUDF,,,YG-1,2,4,6,6,20,60,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400126,YNEBCBVDF,,,YG-1,2,4,6,6,26,65,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400130,YNEBCBWDF,,,YG-1,2,4,6,6,30,70,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400135,YNEBCBXDF,,,YG-1,2,4,6,6,35,70,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400140,YNEBCBYDF,,,YG-1,2,4,6,6,40,80,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400145,YNEBCBZDF,,,YG-1,2,4,6,6,45,90,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400150,YNEBCCADF,,,YG-1,2,4,6,6,50,100,R0.1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400210,YNEBCCBDF,,,YG-1,2,4,6,6,10,50,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400212,YNEBCCCDF,,,YG-1,2,4,6,6,12,50,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400214,YNEBCCDDF,,,YG-1,2,4,6,6,14,60,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400216,YNEBCCEDF,,,YG-1,2,4,6,6,16,60,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400220,YNEBCCFDF,,,YG-1,2,4,6,6,20,60,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400226,YNEBCCGDF,,,YG-1,2,4,6,6,26,65,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400230,YNEBCCHDF,,,YG-1,2,4,6,6,30,70,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400235,YNEBCCIDF,,,YG-1,2,4,6,6,35,70,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400240,YNEBCCJDF,,,YG-1,2,4,6,6,40,80,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400245,YNEBCCKDF,,,YG-1,2,4,6,6,45,90,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400250,YNEBCCLDF,,,YG-1,2,4,6,6,50,100,R0.2,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400310,YNEBCCMDF,,,YG-1,2,4,6,6,10,50,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400312,YNEBCCNDF,,,YG-1,2,4,6,6,12,50,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400314,YNEBCCODF,,,YG-1,2,4,6,6,14,60,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400316,YNEBCCPDF,,,YG-1,2,4,6,6,16,60,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400320,YNEBCCQDF,,,YG-1,2,4,6,6,20,60,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400326,YNEBCCRDF,,,YG-1,2,4,6,6,26,65,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400330,YNEBCCSDF,,,YG-1,2,4,6,6,30,70,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400335,YNEBCCTDF,,,YG-1,2,4,6,6,35,70,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400340,YNEBCCUDF,,,YG-1,2,4,6,6,40,80,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400345,YNEBCCVDF,,,YG-1,2,4,6,6,45,90,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400350,YNEBCCWDF,,,YG-1,2,4,6,6,50,100,R0.3,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400510,YNEBCCXDF,,,YG-1,2,4,6,6,10,50,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400512,YNEBCCYDF,,,YG-1,2,4,6,6,12,50,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400514,YNEBCCZDF,,,YG-1,2,4,6,6,14,60,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400516,YNEBCDADF,,,YG-1,2,4,6,6,16,60,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400520,YNEBCDBDF,,,YG-1,2,4,6,6,20,60,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400526,YNEBCDCDF,,,YG-1,2,4,6,6,26,65,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400530,YNEBCDDDF,,,YG-1,2,4,6,6,30,70,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400535,YNEBCDEDF,,,YG-1,2,4,6,6,35,70,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400540,YNEBCDFDF,,,YG-1,2,4,6,6,40,80,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400545,YNEBCDGDF,,,YG-1,2,4,6,6,45,90,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610400550,YNEBCDHDF,,,YG-1,2,4,6,6,50,100,R0.5,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610401010,YNEBCDIDF,,,YG-1,2,4,6,6,10,50,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610401012,YNEBCDJDF,,,YG-1,2,4,6,6,12,50,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610401014,YNEBCDKDF,,,YG-1,2,4,6,6,14,60,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610401016,YNEBCDLDF,,,YG-1,2,4,6,6,16,60,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610401020,YNEBCDMDF,,,YG-1,2,4,6,6,20,60,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
1,CARBIDE,"3,7,16,17,18,19,20,23",4G MILL,SEME61,EM_radius,GR-EM-SEME61,SEME610401026,YNEBCDNDF,,,YG-1,2,4,6,6,26,65,R1,,,ALNOVA,SINGLE,PLAIN,4G MILL 2FL 30deg. Helix Rib Corner Radius E/M,,,simple,simple,8000000,10,1,1,4
